Date,Open,High,Low,Close,Adj_close,Volume,Normalized_sentiment
1982-12-28,9.66005993,9.75617981,9.66005993,9.68408966,4.56361771,983700,0.5
1982-12-29,9.68408966,9.75617981,9.47983456,9.61200047,4.52964687,340100,0.5
1982-12-30,9.61200047,9.61200047,9.45580482,9.45580482,4.45604277,149000,0.5
1982-12-31,9.40774536,9.40774536,9.17945957,9.31162453,4.3880949,86100,0.5
1983-01-03,9.31162453,9.35968494,8.80699539,8.83102512,4.16161489,191000,0.5
1983-01-04,8.83102512,8.85505486,8.75893497,8.83102512,4.16161489,677400,0.5
1983-01-05,8.83102512,9.10737038,8.75893497,8.80699539,4.15028954,2173200,0.5
1983-01-06,8.80699539,9.45580482,8.80699539,9.40774536,4.433393,10582300,0.5
1983-01-07,9.61200047,9.98446465,9.61200047,9.93640518,4.68252134,2348000,0.5
1983-01-10,9.93640518,10.51312542,9.91237545,10.30887032,4.85804796,1166700,0.5
1983-01-11,10.30887032,10.30887032,10.05655479,10.2608099,4.83539915,928000,0.5
1983-01-12,10.2608099,10.38096046,9.91237545,9.98446465,4.70517159,851900,0.5
1983-01-13,9.98446465,10.08058453,9.91237545,9.96043491,4.69384623,1357500,0.5
1983-01-14,9.96043491,10.05655479,9.78020954,10.03252506,4.72781992,1715100,0.5
1983-01-17,10.03252506,10.33290005,10.03252506,10.05655479,4.73914242,674700,0.5
1983-01-18,9.96043491,9.96043491,9.45580482,9.6360302,4.54097462,331500,0.5
1983-01-19,9.61200047,9.61200047,9.35968494,9.45580482,4.45604277,298600,0.5
1983-01-20,9.45580482,9.70812035,9.43177509,9.66005993,4.55229425,429400,0.5
1983-01-21,9.66005993,9.66005993,9.38371468,9.40774536,4.433393,718300,0.5
1983-01-24,9.17945957,9.17945957,8.80699539,9.03528023,4.25786924,725300,0.5
1983-01-25,9.05930996,9.31162453,9.05930996,9.31162453,4.3880949,665700,0.5
1983-01-26,9.31162453,9.40774536,9.15542984,9.17945957,4.3258152,588200,0.5
1983-01-27,9.17945957,10.21275043,9.17945957,9.96043491,4.69384623,709100,0.5
1983-01-28,9.91237545,9.91237545,9.47983456,9.68408966,4.56361771,586500,0.5
1983-01-31,9.68408966,9.78020954,9.38371468,9.78020954,4.65220404,718300,0.5
1983-02-01,9.75617981,9.75617981,9.61200047,9.61200047,4.57219172,385700,0.5
1983-02-02,9.61200047,9.73215008,9.38371468,9.70812035,4.61791229,283200,0.5
1983-02-03,9.70812035,9.75617981,9.47983456,9.6360302,4.58362389,476000,0.5
1983-02-04,9.6360302,9.91237545,9.43177509,9.75617981,4.64077377,1224400,0.5
1983-02-07,9.75617981,9.98446465,9.73215008,9.98446465,4.7493639,495000,0.5
1983-02-08,9.98446465,10.03252506,9.91237545,10.03252506,4.77222538,556900,0.5
1983-02-09,10.00849533,10.00849533,9.70812035,9.75617981,4.64077377,523500,0.5
1983-02-10,9.75617981,9.78020954,9.70812035,9.70812035,4.61791229,368700,0.5
1983-02-11,9.70812035,9.91237545,9.70812035,9.91237545,4.7150712,459600,0.5
1983-02-14,9.91237545,10.05655479,9.73215008,9.96043491,4.73793221,400400,0.5
1983-02-15,9.96043491,10.05655479,9.78020954,9.96043491,4.73793221,388100,0.5
1983-02-16,9.96043491,9.96043491,9.75617981,9.78020954,4.65220404,229700,0.5
1983-02-17,9.78020954,9.93640518,9.70812035,9.70812035,4.61791229,269900,0.5
1983-02-18,9.70812035,9.75617981,9.43177509,9.66005993,4.59505033,656800,0.5
1983-02-22,9.66005993,9.75617981,9.45580482,9.70812035,4.61791229,688300,0.5
1983-02-23,9.70812035,10.51312542,9.70812035,10.38096046,4.93796635,999700,0.5
1983-02-24,10.38096046,10.58521461,10.33290005,10.51312542,5.00083208,3635700,0.5
1983-02-25,10.51312542,10.56118488,10.2608099,10.30887032,4.90367699,867100,0.5
1983-02-28,10.21275043,10.21275043,9.93640518,9.96043491,4.73793221,514600,0.5
1983-03-01,10.03252506,10.35692978,10.03252506,10.35692978,4.92653704,866100,0.5
1983-03-02,10.35692978,10.58521461,10.2608099,10.53715515,5.01226234,787200,0.5
1983-03-03,10.53715515,10.6092453,10.08058453,10.28483963,4.89224434,185700,0.5
1983-03-04,10.28483963,10.51312542,10.23678017,10.33290005,4.9151063,424400,0.5
1983-03-07,10.33290005,10.6092453,10.30887032,10.6092453,5.04655743,754300,0.5
1983-03-08,10.6092453,10.8135004,10.53715515,10.58521461,5.03512192,791600,0.5
1983-03-09,10.58521461,10.83753014,10.38096046,10.8135004,5.1437149,457600,0.5
1983-03-10,10.8135004,10.8855896,10.35692978,10.35692978,4.92653704,693100,0.5
1983-03-11,10.35692978,10.35692978,9.78020954,9.93640518,4.72650242,879900,0.5
1983-03-14,9.93640518,9.98446465,9.78020954,9.78020954,4.65220404,633400,0.5
1983-03-15,9.91237545,10.21275043,9.91237545,10.21275043,4.85795164,213300,0.5
1983-03-16,10.21275043,10.21275043,10.03252506,10.03252506,4.77222538,210300,0.5
1983-03-17,10.03252506,10.03252506,9.93640518,9.98446465,4.7493639,160400,0.5
1983-03-18,9.98446465,10.2608099,9.91237545,9.91237545,4.7150712,819900,0.5
1983-03-21,9.91237545,9.91237545,9.68408966,9.73215008,4.62934256,438000,0.5
1983-03-22,9.73215008,9.75617981,9.47983456,9.47983456,4.50932407,532300,0.5
1983-03-23,9.61200047,9.91237545,9.61200047,9.73215008,4.62934256,744300,0.5
1983-03-24,9.73215008,9.78020954,9.66005993,9.78020954,4.65220404,405400,0.5
1983-03-25,9.78020954,9.78020954,9.6360302,9.6360302,4.58362389,142400,0.5
1983-03-28,9.6360302,9.73215008,9.35968494,9.47983456,4.50932407,400700,0.5
1983-03-29,9.61200047,9.68408966,9.61200047,9.66005993,4.59505033,221900,0.5
1983-03-30,9.66005993,9.96043491,9.66005993,9.96043491,4.73793221,944800,0.5
1983-03-31,9.96043491,10.21275043,9.61200047,9.6360302,4.58362389,423400,0.5
1983-04-04,9.6360302,9.78020954,9.47983456,9.78020954,4.65220404,708700,0.5
1983-04-05,9.78020954,9.96043491,9.75617981,9.91237545,4.7150712,172400,0.5
1983-04-06,9.78020954,9.78020954,9.68408966,9.68408966,4.60648155,561500,0.5
1983-04-07,9.68408966,9.78020954,9.66005993,9.75617981,4.64077377,454600,0.5
1983-04-08,9.75617981,9.91237545,9.47983456,9.6360302,4.58362389,616200,0.5
1983-04-11,9.6360302,9.66005993,9.38371468,9.66005993,4.59505033,1317300,0.5
1983-04-12,9.66005993,9.78020954,9.66005993,9.70812035,4.61791229,1334300,0.5
1983-04-13,9.70812035,9.75617981,9.6360302,9.66005993,4.59505033,562900,0.5
1983-04-14,9.66005993,9.70812035,9.40774536,9.45580482,4.49789524,554500,0.5
1983-04-15,9.45580482,9.61200047,9.31162453,9.38371468,4.46360064,889500,0.5
1983-04-18,9.38371468,9.75617981,9.35968494,9.66005993,4.59505033,1500100,0.5
1983-04-19,9.66005993,9.66005993,9.40774536,9.43177509,4.4864645,697300,0.5
1983-04-20,9.45580482,9.61200047,9.45580482,9.47983456,4.50932407,934800,0.5
1983-04-21,9.47983456,9.68408966,9.43177509,9.6360302,4.58362389,1362200,0.5
1983-04-22,9.6360302,9.75617981,9.61200047,9.73215008,4.62934256,650400,0.5
1983-04-25,9.75617981,10.03252506,9.75617981,9.93640518,4.72650242,1172500,0.5
1983-04-26,9.93640518,9.98446465,9.91237545,9.96043491,4.73793221,375500,0.5
1983-04-27,9.96043491,10.00849533,9.61200047,9.68408966,4.60648155,1258400,0.5
1983-04-28,9.68408966,9.75617981,9.40774536,9.45580482,4.49789524,545500,0.5
1983-04-29,9.45580482,9.68408966,9.40774536,9.61200047,4.57219172,1346300,0.5
1983-05-02,9.61200047,9.73215008,9.38371468,9.73215008,4.67315149,1595200,0.5
1983-05-03,9.73215008,9.91237545,9.66005993,9.75617981,4.68469238,1217400,0.5
1983-05-04,9.75617981,9.98446465,9.75617981,9.98446465,4.79430866,1026900,0.5
1983-05-05,9.98446465,10.05655479,9.93640518,10.03252506,4.81738663,811200,0.5
1983-05-06,10.08058453,10.6092453,10.08058453,10.51312542,5.04816008,1457400,0.5
1983-05-09,10.51312542,10.65730476,10.51312542,10.58521461,5.08277369,838200,0.5
1983-05-10,10.65730476,10.93365002,10.65730476,10.90962029,5.23854637,727000,0.5
1983-05-11,10.90962029,10.90962029,10.65730476,10.8135004,5.19239378,1180500,0.5
1983-05-12,10.8135004,10.8135004,10.56118488,10.6092453,5.09431553,540300,0.5
1983-05-13,10.6092453,10.63327503,10.56118488,10.6092453,5.09431553,285800,0.5
1983-05-16,10.58521461,10.58521461,10.21275043,10.33290005,4.96162128,500000,0.5
1983-05-17,10.33290005,10.38096046,10.2608099,10.2608099,4.92700338,912800,0.5
1983-05-18,10.28483963,10.38096046,10.28483963,10.30887032,4.95008183,676700,0.5
1983-05-19,10.30887032,10.51312542,10.28483963,10.33290005,4.96162128,478600,0.5
1983-05-20,10.33290005,10.51312542,10.28483963,10.51312542,5.04816008,755000,0.5
1983-05-23,10.51312542,10.58521461,10.33290005,10.53715515,5.05969858,860500,0.5
1983-05-24,10.6092453,11.41425037,10.6092453,11.28208542,5.41739702,2731500,0.5
1983-05-25,11.41425037,11.83477497,11.41425037,11.76268482,5.64816666,1968500,0.5
1983-05-26,11.76268482,11.83477497,11.5824604,11.78671455,5.65970707,1403800,0.5
1983-05-27,11.71462536,11.71462536,11.41425037,11.51037025,5.52701473,545500,0.5
1983-05-31,11.51037025,11.51037025,11.18596458,11.28208542,5.41739702,818600,0.5
1983-06-01,11.25805473,11.25805473,10.90962029,11.13790512,5.3481636,722700,0.5
1983-06-02,11.18596458,11.48633957,11.18596458,11.48633957,5.5154748,1007900,0.5
1983-06-03,11.48633957,11.76268482,11.46230984,11.76268482,5.64816666,2107300,0.5
1983-06-06,11.76268482,11.78671455,11.55842972,11.5824604,5.56162977,376100,0.5
1983-06-07,11.5824604,11.5824604,11.18596458,11.18596458,5.37124014,522300,0.5
1983-06-08,11.18596458,11.43828011,10.98171043,11.25805473,5.40586233,861500,0.5
1983-06-09,11.25805473,11.41425037,11.234025,11.41425037,5.4808569,257600,0.5
1983-06-10,11.41425037,11.55842972,11.28208542,11.48633957,5.5154748,529900,0.5
1983-06-13,11.48633957,11.83477497,11.48633957,11.83477497,5.6827836,960000,0.5
1983-06-14,11.8588047,12.15917969,11.8588047,12.11112022,5.81547737,1059300,0.5
1983-06-15,12.11112022,12.18321037,12.01500034,12.15917969,5.83855534,860500,0.5
1983-06-16,12.15917969,12.33940506,12.11112022,12.13514996,5.82701635,452600,0.5
1983-06-17,12.13514996,12.13514996,11.81074524,11.8588047,5.69432259,783000,0.5
1983-06-20,11.8588047,12.08708954,11.73865509,11.78671455,5.65970707,537300,0.5
1983-06-21,11.78671455,11.83477497,11.73865509,11.76268482,5.64816666,756300,0.5
1983-06-22,11.76268482,11.8588047,11.5824604,11.76268482,5.64816666,889800,0.5
1983-06-23,11.76268482,11.76268482,11.48633957,11.55842972,5.55008793,728700,0.5
1983-06-24,11.55842972,11.76268482,11.53439999,11.71462536,5.62509108,258600,0.5
1983-06-27,11.5824604,11.5824604,11.25805473,11.28208542,5.41739702,506300,0.5
1983-06-28,11.28208542,11.51037025,11.18596458,11.234025,5.39431906,845900,0.5
1983-06-29,11.234025,11.46230984,11.20999527,11.28208542,5.41739702,714300,0.5
1983-06-30,11.28208542,11.41425037,10.95767975,11.11387539,5.33662748,903400,0.5
1983-07-01,11.11387539,11.18596458,10.95767975,11.11387539,5.33662748,317200,0.5
1983-07-05,11.11387539,11.11387539,10.90962029,10.98171043,5.27316236,143800,0.5
1983-07-06,10.95767975,10.95767975,10.8135004,10.90962029,5.23854637,203900,0.5
1983-07-07,10.90962029,10.90962029,10.65730476,10.68133545,5.12892914,987300,0.5
1983-07-08,10.68133545,10.95767975,10.65730476,10.90962029,5.23854637,400100,0.5
1983-07-11,10.93365002,11.13790512,10.93365002,10.98171043,5.27316236,342100,0.5
1983-07-12,10.98171043,10.98171043,10.8855896,10.90962029,5.23854637,416700,0.5
1983-07-13,10.90962029,11.13790512,10.8855896,10.95767975,5.26162434,380700,0.5
1983-07-14,10.95767975,11.16193485,10.95767975,11.16193485,5.3597002,940000,0.5
1983-07-15,11.13790512,11.13790512,10.98171043,10.98171043,5.27316236,725300,0.5
1983-07-18,10.98171043,11.20999527,10.90962029,11.13790512,5.3481636,657800,0.5
1983-07-19,11.13790512,11.5824604,11.11387539,11.53439999,5.53855085,364700,0.5
1983-07-20,11.71462536,11.88283539,11.71462536,11.88283539,5.70586538,622400,0.5
1983-07-21,11.88283539,12.01500034,11.83477497,11.8588047,5.69432259,593500,0.5
1983-07-22,11.8588047,12.18321037,11.81074524,12.18321037,5.85009575,817600,0.5
1983-07-25,12.18321037,12.18321037,12.06305981,12.13514996,5.82701635,480000,0.5
1983-07-26,12.13514996,12.61575031,12.13514996,12.48358536,5.99433041,568200,0.5
1983-07-27,12.48358536,12.75992966,12.38746452,12.61575031,6.05778885,1657100,0.5
1983-07-28,12.43552494,12.43552494,12.01500034,12.11112022,5.81547737,728700,0.5
1983-07-29,12.08708954,12.08708954,11.51037025,11.71462536,5.62509108,1386500,0.5
1983-08-01,11.55842972,11.55842972,11.18596458,11.41425037,5.52334309,692700,0.5
1983-08-02,11.41425037,11.48633957,11.16193485,11.234025,5.43613386,1203400,0.5
1983-08-03,11.234025,11.8588047,11.20999527,11.81074524,5.71520948,770000,0.5
1983-08-04,11.81074524,11.81074524,11.234025,11.71462536,5.66869593,851500,0.5
1983-08-05,11.71462536,11.8588047,11.55842972,11.73865509,5.6803236,785600,0.5
1983-08-08,11.73865509,11.73865509,11.51037025,11.5824604,5.6047411,1064900,0.5
1983-08-09,11.5824604,11.81074524,11.41425037,11.53439999,5.58148336,1153500,0.5
1983-08-10,11.53439999,11.83477497,11.48633957,11.81074524,5.71520948,848500,0.5
1983-08-11,11.81074524,11.88283539,11.78671455,11.81074524,5.71520948,785200,0.5
1983-08-12,11.81074524,12.18321037,11.78671455,12.13514996,5.87218809,733000,0.5
1983-08-15,12.38746452,12.61575031,12.38746452,12.38746452,5.99428272,678100,0.5
1983-08-16,12.38746452,12.43552494,12.33940506,12.41149521,6.0059123,281800,0.5
1983-08-17,12.43552494,13.21650028,12.43552494,12.98821545,6.28498411,1040900,0.5
1983-08-18,12.98821545,13.21650028,12.66380978,12.73589993,6.16288996,2078600,0.5
1983-08-19,12.73589993,13.03627491,12.73589993,13.03627491,6.30823898,907800,0.5
1983-08-22,13.28859043,13.51687527,13.28859043,13.33664989,6.45358896,1403400,0.5
1983-08-23,13.33664989,13.33664989,13.01224518,13.03627491,6.30823898,1459400,0.5
1983-08-24,13.03627491,13.03627491,12.71187019,12.71187019,6.15126467,779000,0.5
1983-08-25,12.71187019,12.98821545,12.48358536,12.61575031,6.10474777,1161700,0.5
1983-08-26,12.61575031,13.06030464,12.43552494,12.98821545,6.28498411,901800,0.5
1983-08-29,12.98821545,13.36067963,12.9161253,13.36067963,6.46521997,1108600,0.5
1983-08-30,13.36067963,13.540905,13.33664989,13.36067963,6.46521997,1502300,0.5
1983-08-31,13.51687527,14.1656847,13.51687527,14.1656847,6.85476303,2616700,0.5
1983-09-01,14.11762524,14.11762524,13.61299515,13.91337013,6.73266697,1948100,0.5
1983-09-02,13.91337013,13.98546028,13.81725025,13.98546028,6.76755047,1323900,0.5
1983-09-06,13.98546028,14.26180458,13.91337013,14.26180458,6.90127134,1495100,0.5
1983-09-07,14.26180458,14.26180458,13.93739986,14.14165497,6.84313393,1493100,0.5
1983-09-08,14.14165497,14.14165497,13.93739986,14.14165497,6.84313393,845500,0.5
1983-09-09,14.14165497,14.1656847,13.91337013,13.9614296,6.75592136,1108200,0.5
1983-09-12,13.9614296,14.1656847,13.61299515,13.63702488,6.59894323,1416200,0.5
1983-09-13,13.63702488,13.66105461,13.26455975,13.66105461,6.61056948,1223400,0.5
1983-09-14,13.66105461,13.86530972,13.61299515,13.66105461,6.61056948,585500,0.5
1983-09-15,13.540905,13.540905,13.26455975,13.36067963,6.46521997,623800,0.5
1983-09-16,13.26455975,13.26455975,13.03627491,13.06030464,6.31987095,1017900,0.5
1983-09-19,13.06030464,13.31262016,13.06030464,13.26455975,6.41870737,1860200,0.5
1983-09-20,13.36067963,13.81725025,13.36067963,13.81725025,6.68615437,1728800,0.5
1983-09-21,13.81725025,13.81725025,13.58896542,13.61299515,6.58731365,936400,0.5
1983-09-22,13.61299515,13.86530972,13.36067963,13.86530972,6.70940733,1073600,0.5
1983-09-23,13.86530972,13.91337013,13.6850853,13.91337013,6.73266697,1040900,0.5
1983-09-26,13.91337013,13.98546028,13.6850853,13.91337013,6.73266697,979000,0.5
1983-09-27,13.8893404,13.8893404,13.63702488,13.6850853,6.62220144,1069200,0.5
1983-09-28,13.6850853,13.81725025,13.61299515,13.66105461,6.61056948,341500,0.5
1983-09-29,13.66105461,13.84127998,13.63702488,13.63702488,6.59894323,358800,0.5
1983-09-30,13.63702488,13.63702488,13.26455975,13.36067963,6.46521997,409400,0.5
1983-10-03,13.08433533,13.08433533,12.94015503,13.06030464,6.31987095,771200,0.5
1983-10-04,13.06030464,13.28859043,12.96418476,13.08433533,6.33149815,1508100,0.5
1983-10-05,13.08433533,13.21650028,12.75992966,12.78396034,6.18614292,1017900,0.5
1983-10-06,13.01224518,13.61299515,13.01224518,13.540905,6.55243111,2297300,0.5
1983-10-07,13.540905,13.63702488,13.540905,13.61299515,6.58731365,569500,0.5
1983-10-10,13.61299515,13.81725025,13.56493473,13.81725025,6.68615437,633800,0.5
1983-10-11,13.81725025,13.81725025,13.38471031,13.51687527,6.54080057,674400,0.5
1983-10-12,13.51687527,13.56493473,13.31262016,13.36067963,6.46521997,537300,0.5
1983-10-13,13.36067963,13.61299515,13.28859043,13.61299515,6.58731365,257600,0.5
1983-10-14,13.56493473,13.56493473,13.36067963,13.38471031,6.47684574,574500,0.5
1983-10-17,13.38471031,13.38471031,13.26455975,13.26455975,6.41870737,446600,0.5
1983-10-18,13.24053001,13.24053001,13.06030464,13.06030464,6.31987095,454400,0.5
1983-10-19,13.06030464,13.21650028,12.75992966,13.21650028,6.39545155,965400,0.5
1983-10-20,13.31262016,13.56493473,13.31262016,13.38471031,6.47684574,1008300,0.5
1983-10-21,13.38471031,13.56493473,13.08433533,13.51687527,6.54080057,1034900,0.5
1983-10-24,13.36067963,13.36067963,13.24053001,13.28859043,6.43033648,941400,0.5
1983-10-25,13.28859043,13.540905,13.26455975,13.33664989,6.45358896,1296600,0.5
1983-10-26,13.33664989,13.51687527,13.33664989,13.51687527,6.54080057,968700,0.5
1983-10-27,13.38471031,13.38471031,13.01224518,13.01224518,6.29660988,673700,0.5
1983-10-28,13.01224518,13.08433533,12.31537533,12.45955467,6.02916765,1995700,0.5
1983-10-31,12.45955467,12.45955467,12.33940506,12.36343479,6.02623796,706100,0.5
1983-11-01,12.36343479,12.38746452,12.01500034,12.38746452,6.03795004,799600,0.5
1983-11-02,12.38746452,12.94015503,12.38746452,12.78396034,6.23121071,698100,0.5
1983-11-03,12.78396034,12.78396034,12.48358536,12.61575031,6.14922047,539300,0.5
1983-11-04,12.45955467,12.45955467,12.31537533,12.36343479,6.02623796,2170200,0.5
1983-11-07,12.36343479,12.45955467,12.31537533,12.38746452,6.03795004,604200,0.5
1983-11-08,12.38746452,12.66380978,12.33940506,12.63978004,6.16093254,296600,0.5
1983-11-09,12.63978004,12.98821545,12.61575031,12.96418476,6.31905746,460600,0.5
1983-11-10,12.96418476,13.21650028,12.96418476,13.08433533,6.37762356,508600,0.5
1983-11-11,13.08433533,13.28859043,13.08433533,13.28859043,6.4771781,842100,0.5
1983-11-14,13.26455975,13.26455975,13.03627491,13.06030464,6.36591196,329800,0.5
1983-11-15,13.06030464,13.08433533,12.94015503,13.01825237,6.34540844,536300,0.5
1983-11-16,13.03627491,13.28859043,13.03627491,13.06030464,6.36591196,307800,0.5
1983-11-17,13.06030464,13.06030464,12.78396034,12.94015503,6.30734634,222700,0.5
1983-11-18,12.94015503,12.98821545,12.61575031,12.66380978,6.17264748,283600,0.5
1983-11-21,12.66380978,13.08433533,12.63978004,13.03627491,6.35419083,380700,0.5
1983-11-22,13.06030464,13.33664989,13.06030464,13.28859043,6.4771781,1349900,0.5
1983-11-23,13.28859043,13.36067963,13.21650028,13.21650028,6.44203997,1429200,0.5
1983-11-25,13.36067963,13.61299515,13.36067963,13.51687527,6.58845139,786000,0.5
1983-11-28,13.51687527,13.58896542,13.36067963,13.58896542,6.62358713,344100,0.5
1983-11-29,13.58896542,13.6850853,13.56493473,13.66105461,6.65872908,906800,0.5
1983-11-30,13.66105461,13.84127998,13.540905,13.540905,6.60016203,682300,0.5
1983-12-01,13.51687527,13.51687527,13.24053001,13.26455975,6.46546698,363500,0.5
1983-12-02,13.28859043,13.38471031,13.28859043,13.31262016,6.48889112,533300,0.5
1983-12-05,13.31262016,13.33664989,13.21650028,13.26455975,6.46546698,856100,0.5
1983-12-06,13.26455975,13.51687527,13.26455975,13.28859043,6.4771781,296800,0.5
1983-12-07,13.33664989,13.81725025,13.33664989,13.63702488,6.64701605,682300,0.5
1983-12-08,13.63702488,13.63702488,13.26455975,13.26455975,6.46546698,555900,0.5
1983-12-09,13.26455975,13.28859043,13.03627491,13.28859043,6.4771781,460000,0.5
1983-12-12,13.28859043,13.31262016,13.21650028,13.28859043,6.4771781,147800,0.5
1983-12-13,13.28859043,13.36067963,13.26455975,13.26455975,6.46546698,340500,0.5
1983-12-14,13.26455975,13.31262016,13.06030464,13.21650028,6.44203997,589500,0.5
1983-12-15,13.21650028,13.21650028,12.66380978,12.75992966,6.21949863,1378500,0.5
1983-12-16,12.75992966,12.94015503,12.68784046,12.73589993,6.20778608,225700,0.5
1983-12-19,12.73589993,13.08433533,12.71187019,12.78396034,6.23121071,355100,0.5
1983-12-20,12.78396034,13.28859043,12.78396034,12.96418476,6.31905746,905800,0.5
1983-12-21,12.96418476,13.08433533,12.66380978,13.06030464,6.36591196,1309900,0.5
1983-12-22,13.06030464,13.28859043,13.01224518,13.21650028,6.44203997,625400,0.5
1983-12-23,13.21650028,13.28859043,13.01224518,13.06030464,6.36591196,216700,0.5
1983-12-27,13.06030464,13.540905,13.06030464,13.51687527,6.58845139,207700,0.5
1983-12-28,13.51687527,13.58896542,13.36067963,13.38471031,6.52403116,487000,0.5
1983-12-29,13.38471031,13.61299515,13.33664989,13.51687527,6.58845139,545300,0.5
1983-12-30,13.51687527,13.56493473,13.33664989,13.38471031,6.52403116,181000,0.5
1984-01-03,13.38471031,13.51687527,13.26455975,13.31262016,6.48889112,572500,0.5
1984-01-04,13.31262016,13.86530972,13.26455975,13.84127998,6.74657154,1090200,0.5
1984-01-05,13.91337013,14.18971539,13.91337013,13.98546028,6.81685257,1899200,0.5
1984-01-06,13.98546028,14.14165497,13.91337013,14.14165497,6.89298391,1168500,0.5
1984-01-09,14.14165497,14.41800022,14.14165497,14.28583527,6.96326208,1223700,0.5
1984-01-10,14.28583527,14.49009037,14.23777485,14.23777485,6.9398365,1576000,0.5
1984-01-11,14.23777485,14.28583527,13.9614296,14.18971539,6.91640949,433700,0.5
1984-01-12,14.18971539,14.41800022,14.1656847,14.26180458,6.95154905,979000,0.5
1984-01-13,14.26180458,14.49009037,14.23777485,14.46605968,7.05110884,837900,0.5
1984-01-16,14.46605968,14.46605968,14.23777485,14.44202995,7.03939533,258900,0.5
1984-01-17,14.44202995,14.44202995,14.23777485,14.41800022,7.0276804,517900,0.5
1984-01-18,14.41800022,14.53814983,14.28583527,14.44202995,7.03939533,815600,0.5
1984-01-19,14.44202995,14.44202995,14.14165497,14.14165497,6.89298391,843500,0.5
1984-01-20,14.14165497,14.1656847,13.81725025,13.8893404,6.77000093,1041300,0.5
1984-01-23,13.8893404,13.8893404,13.38471031,13.51687527,6.58845139,1363500,0.5
1984-01-24,13.51687527,13.540905,13.26455975,13.33664989,6.50060511,1313300,0.5
1984-01-25,13.33664989,13.38471031,13.21650028,13.26455975,6.46546698,1468700,0.5
1984-01-26,13.26455975,13.31262016,12.98821545,13.06030464,6.36591196,1969700,0.5
1984-01-27,13.06030464,13.08433533,12.9161253,13.01224518,6.34247875,619400,0.5
1984-01-30,12.98821545,12.98821545,12.31537533,12.36343479,6.06826019,1339300,0.5
1984-01-31,12.38746452,12.48358536,12.38746452,12.45955467,6.11543703,765600,0.5
1984-02-01,12.45955467,12.68784046,12.43552494,12.61575031,6.19210148,1034300,0.5
1984-02-02,12.61575031,12.68784046,12.45955467,12.63978004,6.20389509,854100,0.5
1984-02-03,12.63978004,12.71187019,12.06305981,12.11112022,5.94441843,950800,0.5
1984-02-06,12.08708954,12.08708954,11.48633957,11.53439999,5.66135073,2300100,0.5
1984-02-07,11.53439999,11.71462536,11.20999527,11.71462536,5.74980783,1696800,0.5
1984-02-08,11.71462536,11.81074524,11.28208542,11.43828011,5.6141715,2293700,0.5
1984-02-09,11.25805473,11.25805473,10.90962029,10.93365002,5.36648798,2220200,0.5
1984-02-10,11.11387539,11.28208542,11.11387539,11.25805473,5.52571535,1058900,0.5
1984-02-13,11.25805473,11.46230984,11.18596458,11.25805473,5.52571535,1163500,0.5
1984-02-14,11.25805473,11.53439999,11.20999527,11.51037025,5.64955997,570500,0.5
1984-02-15,11.51037025,11.81074524,11.51037025,11.5824604,5.68493795,1163700,0.5
1984-02-16,11.5824604,11.81074524,11.55842972,11.76268482,5.77339649,677400,0.5
1984-02-17,11.76268482,11.83477497,11.55842972,11.71462536,5.74980783,535900,0.5
1984-02-21,11.71462536,11.76268482,11.43828011,11.48633957,5.63776064,512600,0.5
1984-02-22,11.46230984,11.46230984,11.20999527,11.25805473,5.52571535,659800,0.5
1984-02-23,11.25805473,11.46230984,10.8855896,11.16193485,5.47853422,941000,0.5
1984-02-24,11.18596458,11.76268482,11.18596458,11.76268482,5.77339649,1715400,0.5
1984-02-27,11.76268482,12.08708954,11.5824604,12.03903008,5.90903521,701300,0.5
1984-02-28,11.88283539,11.88283539,11.43828011,11.71462536,5.74980783,1116800,0.5
1984-02-29,11.5824604,11.5824604,11.20999527,11.20999527,5.50212383,1314300,0.5
1984-03-01,11.20999527,11.28208542,11.18596458,11.20999527,5.50212383,1075900,0.5
1984-03-02,11.25805473,11.43828011,11.25805473,11.25805473,5.52571535,665700,0.5
1984-03-05,11.25805473,11.28208542,11.234025,11.25805473,5.52571535,444000,0.5
1984-03-06,11.51037025,11.76268482,11.51037025,11.55842972,5.67314243,1930500,0.5
1984-03-07,11.55842972,11.71462536,11.41425037,11.53439999,5.66135073,2014100,0.5
1984-03-08,11.53439999,11.78671455,11.51037025,11.78671455,5.78519249,559300,0.5
1984-03-09,11.78671455,11.78671455,11.53439999,11.5824604,5.68493795,201900,0.5
1984-03-12,11.5824604,12.01500034,11.55842972,12.01500034,5.89724016,628400,0.5
1984-03-13,12.01500034,12.31537533,12.01500034,12.13514996,5.95621395,1305300,0.5
1984-03-14,12.13514996,12.61575031,12.13514996,12.48358536,6.12723494,1179100,0.5
1984-03-15,12.48358536,12.48358536,12.36343479,12.41149521,6.09184933,582800,0.5
1984-03-16,12.41149521,12.9161253,12.41149521,12.66380978,6.21569061,1754400,0.5
1984-03-19,12.45955467,12.45955467,12.31537533,12.45955467,6.11543703,692100,0.5
1984-03-20,12.45955467,12.63978004,12.43552494,12.45955467,6.11543703,980300,0.5
1984-03-21,12.45955467,12.48358536,12.18321037,12.33940506,6.05646467,349100,0.5
1984-03-22,12.33940506,12.38746452,12.08708954,12.33940506,6.05646467,491300,0.5
1984-03-23,12.33940506,12.33940506,12.11112022,12.33940506,6.05646467,385500,0.5
